order_id,order_date,customer_id,product_id,store_id,campaign_id,sales_channel,quantity,unit_price,discount_pct,gross_sales,net_sales,total_cost,shipping_fee,payment_method
O12979,2024-07-15,CU0135,P016,S006,C000,Store,1,207.2,0.2,259,207.2,132,0,Apple Pay
O12980,2025-05-31,CU0719,P015,S008,C000,Online,1,35.1,0.1,39,35.1,13,5.84,Credit Card
O12981,2024-02-20,CU0625,P002,S003,C201,Store,1,74,0,74,74,28,0,Credit Card
O12982,2025-10-27,CU0612,P004,S001,C000,Store,2,92,0,184,184,76,0,Credit Card
O12983,2024-06-15,CU0210,P012,S006,C202,Click & Collect,2,105.4,0.15,248,210.8,98,0,Credit Card
O12984,2023-06-05,CU0151,P003,S005,C000,Store,2,88,0,176,176,68,0,Credit Card
O12985,2025-08-08,CU0259,P015,S001,C000,Store,1,37.05,0.05,39,37.05,13,0,Credit Card
O12986,2023-10-20,CU0280,P004,S003,C000,Store,1,92,0,92,92,38,0,Apple Pay
O12987,2024-08-18,CU0422,P015,S008,C203,Online,2,39,0,78,78,26,0.81,Gift Card
O12988,2024-12-30,CU0386,P008,S003,C204,Store,3,30.6,0.1,102,91.8,36,0,Gift Card
O12989,2024-04-27,CU0290,P004,S003,C000,Associate Order,2,92,0,184,184,76,0,Credit Card
O12990,2025-04-08,CU0324,P001,S003,C302,Store,1,103.2,0.2,129,103.2,56,0,Credit Card
O12991,2023-06-28,CU0032,P018,S003,C000,Store,2,75.05,0.05,158,150.1,62,0,PayPal
O12992,2025-05-11,CU0557,P010,S004,C000,Store,2,29,0,58,58,18,0,Gift Card
O12993,2024-10-15,CU0281,P002,S007,C000,Store,2,74,0,148,148,56,0,Gift Card
O12994,2024-11-29,CU0660,P014,S008,C000,Online,1,58,0,58,58,21,5.09,PayPal
O12995,2023-06-01,CU0008,P002,S008,C000,Online,1,59.2,0.2,74,59.2,28,3.6,Credit Card
O12996,2024-09-25,CU0693,P015,S006,C203,Store,1,35.1,0.1,39,35.1,13,0,Credit Card
O12997,2023-06-23,CU0268,P009,S008,C000,Online,2,24,0,48,48,16,9.67,Credit Card
O12998,2023-06-17,CU0144,P007,S005,C102,Click & Collect,2,138,0,276,276,122,0,Debit
O12999,2023-01-13,CU0151,P011,S008,C000,Online,1,168,0,168,168,74,7.89,PayPal
O13000,2023-10-06,CU0681,P017,S006,C000,Associate Order,1,100.8,0.1,112,100.8,48,0,Credit Card
O13001,2025-02-13,CU0507,P007,S001,C000,Store,3,138,0,414,414,183,0,Debit
O13002,2023-04-02,CU0291,P005,S008,C101,Online,2,149,0,298,298,132,11.54,Credit Card
O13003,2025-12-20,CU0439,P018,S003,C000,Store,2,79,0,158,158,62,0,PayPal
O13004,2023-07-21,CU0470,P005,S008,C000,Online,2,104.3,0.3,298,208.6,132,5.49,Credit Card
O13005,2025-03-19,CU0554,P004,S002,C302,Click & Collect,1,64.4,0.3,92,64.4,38,0,Debit
O13006,2023-11-05,CU0557,P004,S008,C103,Online,2,87.4,0.05,184,174.8,76,4.44,Debit
O13007,2024-02-11,CU0231,P015,S008,C201,Online,2,39,0,78,78,26,10.55,PayPal
O13008,2024-12-15,CU0160,P005,S003,C000,Associate Order,2,149,0,298,298,132,0,Credit Card
O13009,2023-03-03,CU0478,P003,S001,C000,Associate Order,1,79.2,0.1,88,79.2,34,0,Debit
O13010,2024-01-14,CU0221,P009,S006,C000,Store,2,21.6,0.1,48,43.2,16,0,PayPal
O13011,2024-09-27,CU0264,P004,S003,C000,Store,1,82.8,0.1,92,82.8,38,0,PayPal
O13012,2023-05-13,CU0336,P017,S007,C000,Store,2,78.4,0.3,224,156.8,96,0,Credit Card
O13013,2024-06-22,CU0086,P009,S008,C202,Online,2,24,0,48,48,16,3.05,Credit Card
O13014,2023-08-10,CU0470,P006,S002,C000,Store,2,107.1,0.1,238,214.2,104,0,Apple Pay
O13015,2025-02-12,CU0294,P006,S008,C301,Online,3,107.1,0.1,357,321.3,156,11.43,Debit
O13016,2023-05-15,CU0266,P002,S008,C000,Online,1,74,0,74,74,28,4.55,Debit
O13017,2024-12-10,CU0213,P011,S006,C000,Click & Collect,1,168,0,168,168,74,0,Debit
O13018,2023-06-20,CU0159,P015,S004,C102,Store,1,39,0,39,39,13,0,Gift Card
O13019,2025-08-20,CU0218,P012,S008,C000,Online,1,111.6,0.1,124,111.6,49,9.72,Gift Card
O13020,2024-01-13,CU0002,P007,S006,C000,Store,3,131.1,0.05,414,393.3,183,0,Credit Card
O13021,2023-03-15,CU0306,P015,S006,C101,Store,2,39,0,78,78,26,0,Gift Card
O13022,2024-09-30,CU0257,P018,S007,C203,Store,2,79,0,158,158,62,0,Debit
O13023,2024-05-14,CU0705,P014,S008,C202,Online,1,52.2,0.1,58,52.2,21,7.22,Debit
O13024,2025-06-07,CU0715,P007,S003,C303,Click & Collect,3,131.1,0.05,414,393.3,183,0,Credit Card
O13025,2023-05-17,CU0282,P015,S003,C000,Store,2,39,0,78,78,26,0,Credit Card
O13026,2023-08-22,CU0556,P006,S008,C000,Online,2,107.1,0.1,238,214.2,104,8.12,Apple Pay
O13027,2025-10-18,CU0538,P011,S001,C000,Store,2,168,0,336,336,148,0,PayPal
O13028,2023-10-21,CU0655,P001,S008,C000,Online,2,129,0,258,258,112,6.45,Credit Card
O13029,2025-11-29,CU0598,P001,S004,C000,Store,2,129,0,258,258,112,0,Credit Card
O13030,2024-12-16,CU0080,P011,S008,C000,Online,2,168,0,336,336,148,11.55,Debit
O13031,2025-07-18,CU0236,P010,S008,C303,Online,3,29,0,87,87,27,5,Debit
O13032,2025-08-29,CU0280,P001,S008,C000,Online,1,129,0,129,129,56,8.67,Apple Pay
O13033,2025-08-10,CU0455,P002,S002,C000,Store,2,70.3,0.05,148,140.6,56,0,Apple Pay
O13034,2025-10-06,CU0269,P001,S003,C000,Store,1,129,0,129,129,56,0,Debit
O13035,2023-03-05,CU0549,P009,S007,C000,Store,3,21.6,0.1,72,64.8,24,0,Credit Card
O13036,2023-10-27,CU0488,P005,S005,C000,Store,1,149,0,149,149,66,0,Credit Card
O13037,2024-04-05,CU0535,P012,S002,C000,Store,2,111.6,0.1,248,223.2,98,0,Credit Card
O13038,2025-05-13,CU0292,P016,S003,C000,Store,1,233.1,0.1,259,233.1,132,0,Debit
O13039,2024-03-31,CU0428,P009,S006,C000,Click & Collect,2,22.8,0.05,48,45.6,16,0,Apple Pay
O13040,2024-04-20,CU0011,P007,S001,C000,Store,2,131.1,0.05,276,262.2,122,0,PayPal
O13041,2024-07-23,CU0203,P015,S006,C000,Click & Collect,1,39,0,39,39,13,0,Gift Card
O13042,2023-11-30,CU0191,P017,S006,C000,Click & Collect,2,112,0,224,224,96,0,PayPal
O13043,2025-01-21,CU0199,P001,S008,C000,Online,1,122.55,0.05,129,122.55,56,7.08,Apple Pay
O13044,2024-12-11,CU0687,P010,S002,C204,Store,3,24.65,0.15,87,73.95,27,0,Debit
O13045,2023-10-27,CU0579,P002,S007,C000,Click & Collect,1,74,0,74,74,28,0,Debit
O13046,2025-05-12,CU0648,P008,S005,C000,Store,3,34,0,102,102,36,0,Debit
O13047,2023-03-21,CU0019,P006,S008,C101,Online,3,95.2,0.2,357,285.6,156,6.9,Credit Card
O13048,2024-11-07,CU0353,P010,S006,C000,Click & Collect,3,29,0,87,87,27,0,Gift Card
O13049,2025-12-17,CU0343,P013,S007,C000,Store,2,146,0,292,292,126,0,Gift Card
O13050,2025-03-25,CU0107,P002,S004,C000,Click & Collect,2,74,0,148,148,56,0,Credit Card
O13051,2023-02-25,CU0016,P006,S001,C000,Associate Order,1,119,0,119,119,52,0,PayPal
O13052,2024-08-13,CU0645,P002,S007,C000,Store,1,74,0,74,74,28,0,Credit Card
O13053,2023-07-26,CU0326,P001,S008,C102,Online,1,129,0,129,129,56,5.71,Credit Card
O13054,2023-04-28,CU0516,P006,S005,C101,Click & Collect,2,119,0,238,238,104,0,Credit Card
O13055,2024-10-23,CU0394,P004,S008,C000,Online,2,92,0,184,184,76,8.72,PayPal
O13056,2025-10-09,CU0220,P003,S008,C000,Online,2,79.2,0.1,176,158.4,68,5.14,Debit
O13057,2025-02-07,CU0629,P005,S007,C000,Associate Order,2,149,0,298,298,132,0,Credit Card
O13058,2025-09-06,CU0128,P008,S007,C000,Store,3,32.3,0.05,102,96.9,36,0,Credit Card
O13059,2024-01-12,CU0433,P004,S003,C000,Store,2,87.4,0.05,184,174.8,76,0,Credit Card
O13060,2023-03-16,CU0526,P017,S004,C000,Store,2,112,0,224,224,96,0,Apple Pay
O13061,2024-03-18,CU0402,P006,S008,C000,Online,2,119,0,238,238,104,4.88,Debit
O13062,2023-03-28,CU0276,P006,S007,C000,Store,3,119,0,357,357,156,0,PayPal
O13063,2025-02-23,CU0720,P010,S008,C000,Online,3,27.55,0.05,87,82.65,27,7.21,Apple Pay
O13064,2025-06-09,CU0327,P001,S008,C303,Online,1,122.55,0.05,129,122.55,56,7.29,Debit
O13065,2025-02-07,CU0558,P015,S008,C000,Online,2,27.3,0.3,78,54.6,26,7.27,PayPal
O13066,2025-09-12,CU0419,P009,S006,C000,Store,2,24,0,48,48,16,0,Credit Card
O13067,2024-11-02,CU0654,P012,S003,C204,Store,2,124,0,248,248,98,0,Credit Card
O13068,2023-02-02,CU0478,P011,S005,C000,Click & Collect,2,168,0,336,336,148,0,Gift Card
O13069,2023-12-13,CU0669,P018,S004,C103,Store,1,79,0,79,79,31,0,Credit Card
O13070,2024-04-12,CU0052,P011,S005,C000,Store,1,168,0,168,168,74,0,Apple Pay
O13071,2023-12-18,CU0389,P014,S003,C000,Store,2,58,0,116,116,42,0,Debit
O13072,2025-11-18,CU0126,P012,S008,C000,Online,2,117.8,0.05,248,235.6,98,8.34,Debit
O13073,2025-01-15,CU0025,P013,S004,C301,Store,1,146,0,146,146,63,0,Credit Card
O13074,2025-11-26,CU0502,P017,S004,C000,Store,2,112,0,224,224,96,0,Credit Card
O13075,2024-01-20,CU0501,P010,S008,C000,Online,3,29,0,87,87,27,7.17,Apple Pay
O13076,2025-09-24,CU0496,P005,S004,C000,Store,2,149,0,298,298,132,0,Debit
O13077,2025-11-03,CU0569,P012,S002,C000,Store,1,117.8,0.05,124,117.8,49,0,Debit
O13078,2025-06-04,CU0676,P001,S006,C000,Click & Collect,1,116.1,0.1,129,116.1,56,0,Apple Pay
O13079,2024-03-18,CU0567,P017,S008,C000,Online,2,112,0,224,224,96,9,Debit
O13080,2024-03-24,CU0098,P006,S008,C000,Online,2,101.15,0.15,238,202.3,104,2.48,Apple Pay
O13081,2024-05-19,CU0459,P004,S007,C000,Store,1,92,0,92,92,38,0,Credit Card
O13082,2023-04-03,CU0046,P011,S006,C000,Store,1,168,0,168,168,74,0,Credit Card
O13083,2025-06-04,CU0506,P015,S002,C000,Store,1,33.15,0.15,39,33.15,13,0,Credit Card
O13084,2024-07-06,CU0093,P001,S008,C000,Online,1,129,0,129,129,56,7.78,Credit Card
O13085,2023-10-06,CU0331,P012,S008,C000,Online,2,111.6,0.1,248,223.2,98,12.37,Gift Card
O13086,2024-04-14,CU0602,P016,S007,C000,Store,2,259,0,518,518,264,0,Credit Card
O13087,2025-06-12,CU0184,P014,S006,C303,Store,1,55.1,0.05,58,55.1,21,0,PayPal
O13088,2024-09-09,CU0342,P017,S008,C203,Online,2,100.8,0.1,224,201.6,96,5.06,Credit Card
O13089,2023-09-02,CU0124,P014,S005,C000,Store,1,49.3,0.15,58,49.3,21,0,Gift Card
O13090,2023-08-04,CU0001,P005,S008,C000,Online,1,119.2,0.2,149,119.2,66,10.55,Credit Card
O13091,2024-12-09,CU0436,P010,S007,C204,Store,2,29,0,58,58,18,0,Debit
O13092,2023-03-13,CU0075,P007,S001,C101,Store,2,138,0,276,276,122,0,Credit Card
O13093,2025-01-30,CU0289,P008,S008,C301,Online,3,32.3,0.05,102,96.9,36,9.57,Debit
O13094,2025-10-23,CU0306,P012,S006,C000,Associate Order,2,124,0,248,248,98,0,Credit Card
O13095,2023-05-22,CU0473,P014,S008,C000,Online,2,52.2,0.1,116,104.4,42,6.29,PayPal
O13096,2024-01-26,CU0303,P013,S003,C000,Associate Order,1,124.1,0.15,146,124.1,63,0,Debit
O13097,2024-05-20,CU0215,P006,S005,C202,Store,2,101.15,0.15,238,202.3,104,0,Debit
O13098,2023-02-08,CU0462,P008,S008,C000,Online,2,30.6,0.1,68,61.2,24,6.32,Apple Pay
O13099,2025-04-21,CU0537,P014,S006,C000,Store,2,52.2,0.1,116,104.4,42,0,Debit
O13100,2025-12-17,CU0449,P003,S008,C000,Online,2,74.8,0.15,176,149.6,68,13.61,Debit
O13101,2025-01-29,CU0028,P007,S005,C301,Store,3,124.2,0.1,414,372.6,183,0,Debit
O13102,2025-03-25,CU0065,P008,S002,C302,Associate Order,2,34,0,68,68,24,0,Debit
O13103,2025-08-18,CU0557,P006,S007,C000,Store,3,113.05,0.05,357,339.15,156,0,Credit Card
O13104,2023-04-25,CU0005,P013,S003,C000,Store,1,146,0,146,146,63,0,Credit Card
O13105,2025-08-14,CU0506,P005,S007,C000,Store,2,149,0,298,298,132,0,Credit Card
O13106,2023-02-01,CU0351,P017,S004,C000,Store,1,112,0,112,112,48,0,Credit Card
O13107,2025-11-13,CU0154,P017,S005,C000,Store,2,112,0,224,224,96,0,Credit Card
O13108,2023-03-25,CU0369,P009,S008,C000,Online,3,22.8,0.05,72,68.4,24,6.78,Credit Card
O13109,2024-05-03,CU0115,P010,S001,C000,Store,3,23.2,0.2,87,69.6,27,0,Credit Card
O13110,2024-02-09,CU0301,P010,S001,C000,Store,3,27.55,0.05,87,82.65,27,0,Credit Card
O13111,2024-12-05,CU0598,P002,S005,C204,Store,1,70.3,0.05,74,70.3,28,0,Apple Pay
O13112,2023-05-28,CU0170,P009,S006,C000,Store,3,24,0,72,72,24,0,Credit Card
O13113,2023-01-13,CU0631,P015,S002,C000,Store,2,35.1,0.1,78,70.2,26,0,Debit
O13114,2024-08-29,CU0348,P015,S008,C000,Online,2,39,0,78,78,26,7.34,PayPal
O13115,2025-06-15,CU0635,P015,S008,C303,Online,1,33.15,0.15,39,33.15,13,6.06,Credit Card
O13116,2024-05-04,CU0335,P013,S001,C000,Store,1,131.4,0.1,146,131.4,63,0,Credit Card
O13117,2023-08-28,CU0437,P017,S004,C000,Store,2,112,0,224,224,96,0,PayPal
O13118,2023-08-14,CU0444,P001,S008,C000,Online,1,103.2,0.2,129,103.2,56,6.02,Debit
O13119,2024-03-15,CU0261,P005,S005,C000,Store,2,134.1,0.1,298,268.2,132,0,Credit Card
O13120,2024-11-09,CU0597,P005,S007,C000,Store,2,141.55,0.05,298,283.1,132,0,Gift Card
O13121,2023-12-09,CU0096,P004,S002,C000,Store,1,92,0,92,92,38,0,Apple Pay
O13122,2024-08-19,CU0055,P002,S008,C203,Online,2,66.6,0.1,148,133.2,56,7.34,Gift Card
O13123,2023-05-24,CU0025,P006,S004,C000,Click & Collect,2,107.1,0.1,238,214.2,104,0,PayPal
O13124,2023-02-26,CU0048,P006,S003,C000,Store,2,101.15,0.15,238,202.3,104,0,PayPal
O13125,2024-12-11,CU0640,P002,S002,C204,Store,2,74,0,148,148,56,0,Gift Card
O13126,2023-12-08,CU0307,P001,S008,C000,Online,2,116.1,0.1,258,232.2,112,6.91,Debit
O13127,2023-06-11,CU0257,P005,S003,C000,Store,2,141.55,0.05,298,283.1,132,0,Credit Card
O13128,2023-06-21,CU0344,P015,S008,C000,Online,2,39,0,78,78,26,5.12,PayPal
O13129,2025-04-23,CU0704,P008,S002,C000,Click & Collect,2,32.3,0.05,68,64.6,24,0,Gift Card
O13130,2024-06-30,CU0174,P010,S007,C000,Store,2,29,0,58,58,18,0,Apple Pay
O13131,2024-12-17,CU0599,P010,S008,C000,Online,4,29,0,116,116,36,4.3,PayPal
O13132,2025-05-09,CU0301,P010,S004,C000,Store,3,27.55,0.05,87,82.65,27,0,Credit Card
O13133,2023-06-04,CU0473,P017,S004,C000,Associate Order,1,106.4,0.05,112,106.4,48,0,Debit
O13134,2024-09-08,CU0149,P007,S008,C203,Online,3,138,0,414,414,183,8.52,PayPal
O13135,2025-03-18,CU0625,P010,S007,C000,Store,2,26.1,0.1,58,52.2,18,0,PayPal
O13136,2025-05-30,CU0508,P013,S008,C000,Online,1,146,0,146,146,63,10.32,Credit Card
O13137,2025-04-09,CU0162,P014,S004,C000,Click & Collect,2,46.4,0.2,116,92.8,42,0,PayPal
O13138,2024-06-02,CU0200,P015,S008,C202,Online,1,31.2,0.2,39,31.2,13,7.74,Debit
O13139,2025-10-25,CU0541,P016,S007,C000,Store,1,259,0,259,259,132,0,Credit Card
O13140,2023-07-07,CU0498,P012,S008,C102,Online,2,117.8,0.05,248,235.6,98,8.53,Credit Card
O13141,2025-10-04,CU0310,P018,S006,C000,Store,2,75.05,0.05,158,150.1,62,0,Credit Card
O13142,2025-01-26,CU0315,P002,S001,C301,Click & Collect,2,74,0,148,148,56,0,Debit
O13143,2024-05-09,CU0025,P013,S003,C202,Store,2,138.7,0.05,292,277.4,126,0,Debit
O13144,2024-01-08,CU0179,P002,S008,C000,Online,1,74,0,74,74,28,8.48,Debit
O13145,2025-06-10,CU0360,P014,S008,C303,Online,2,55.1,0.05,116,110.2,42,7.73,Apple Pay
O13146,2025-10-21,CU0212,P004,S008,C000,Online,2,92,0,184,184,76,7.85,Gift Card
O13147,2025-05-02,CU0465,P001,S002,C000,Store,1,129,0,129,129,56,0,PayPal
O13148,2024-02-23,CU0516,P014,S008,C000,Online,1,52.2,0.1,58,52.2,21,7.01,Debit
O13149,2024-08-26,CU0666,P010,S002,C000,Click & Collect,2,26.1,0.1,58,52.2,18,0,Credit Card
O13150,2024-01-16,CU0021,P001,S002,C000,Store,2,129,0,258,258,112,0,Debit
O13151,2023-06-11,CU0255,P014,S003,C000,Store,1,55.1,0.05,58,55.1,21,0,Apple Pay
O13152,2024-10-15,CU0293,P005,S008,C000,Online,2,134.1,0.1,298,268.2,132,4.11,Debit
O13153,2025-12-25,CU0289,P012,S008,C000,Online,2,105.4,0.15,248,210.8,98,5.42,PayPal
O13154,2024-12-28,CU0474,P004,S007,C000,Store,1,92,0,92,92,38,0,PayPal
O13155,2024-09-13,CU0440,P004,S008,C000,Online,2,64.4,0.3,184,128.8,76,7.49,Debit
O13156,2024-05-01,CU0707,P006,S002,C000,Store,3,119,0,357,357,156,0,Credit Card
O13157,2025-09-04,CU0066,P011,S008,C000,Online,2,117.6,0.3,336,235.2,148,6.18,Credit Card
O13158,2025-01-02,CU0262,P002,S005,C301,Store,1,66.6,0.1,74,66.6,28,0,Gift Card
O13159,2025-01-02,CU0498,P018,S003,C000,Store,2,71.1,0.1,158,142.2,62,0,Credit Card
O13160,2023-09-26,CU0307,P001,S003,C000,Store,1,109.65,0.15,129,109.65,56,0,Debit
O13161,2023-10-12,CU0617,P017,S004,C000,Store,2,112,0,224,224,96,0,Credit Card
O13162,2023-07-29,CU0430,P015,S008,C102,Online,1,37.05,0.05,39,37.05,13,3.94,Credit Card
O13163,2024-06-15,CU0508,P016,S007,C202,Click & Collect,1,259,0,259,259,132,0,Credit Card
O13164,2024-05-10,CU0177,P017,S001,C202,Store,2,106.4,0.05,224,212.8,96,0,Apple Pay
O13165,2024-03-09,CU0157,P005,S008,C000,Online,1,126.65,0.15,149,126.65,66,4.94,Apple Pay
O13166,2024-09-07,CU0249,P010,S002,C000,Click & Collect,3,26.1,0.1,87,78.3,27,0,Apple Pay
O13167,2023-04-02,CU0379,P005,S002,C101,Store,1,126.65,0.15,149,126.65,66,0,Gift Card
O13168,2023-05-21,CU0551,P018,S004,C000,Click & Collect,1,79,0,79,79,31,0,Debit
O13169,2025-07-14,CU0439,P010,S005,C303,Store,3,29,0,87,87,27,0,Credit Card
O13170,2024-06-19,CU0362,P003,S008,C202,Online,1,83.6,0.05,88,83.6,34,6.45,Debit
O13171,2023-02-05,CU0354,P002,S003,C000,Store,2,74,0,148,148,56,0,Credit Card
O13172,2025-12-29,CU0656,P003,S001,C000,Store,2,88,0,176,176,68,0,Apple Pay
O13173,2025-12-17,CU0141,P001,S004,C000,Click & Collect,2,129,0,258,258,112,0,Credit Card
O13174,2025-01-01,CU0620,P011,S001,C000,Click & Collect,2,168,0,336,336,148,0,Gift Card
O13175,2023-08-12,CU0405,P015,S003,C000,Store,2,39,0,78,78,26,0,Debit
O13176,2023-05-16,CU0616,P012,S004,C000,Store,1,124,0,124,124,49,0,Credit Card
O13177,2023-08-24,CU0352,P017,S004,C000,Store,1,95.2,0.15,112,95.2,48,0,Credit Card
O13178,2024-01-27,CU0303,P012,S007,C000,Store,1,124,0,124,124,49,0,Credit Card
O13179,2024-04-18,CU0497,P012,S008,C000,Online,1,117.8,0.05,124,117.8,49,8.99,Apple Pay
O13180,2025-01-26,CU0132,P005,S008,C301,Online,1,141.55,0.05,149,141.55,66,10.55,Credit Card
O13181,2024-08-17,CU0250,P006,S007,C000,Store,3,107.1,0.1,357,321.3,156,0,Credit Card
O13182,2023-08-12,CU0120,P014,S002,C000,Store,1,55.1,0.05,58,55.1,21,0,Credit Card
O13183,2025-01-26,CU0178,P007,S005,C301,Click & Collect,2,110.4,0.2,276,220.8,122,0,Credit Card
O13184,2025-07-12,CU0029,P011,S005,C303,Associate Order,2,168,0,336,336,148,0,Apple Pay
O13185,2023-08-17,CU0111,P011,S004,C000,Store,2,168,0,336,336,148,0,Credit Card
O13186,2024-07-22,CU0486,P007,S003,C000,Store,2,110.4,0.2,276,220.8,122,0,Gift Card
O13187,2023-05-23,CU0603,P003,S006,C000,Store,1,88,0,88,88,34,0,Debit
O13188,2024-05-25,CU0479,P005,S008,C000,Online,1,141.55,0.05,149,141.55,66,12.64,Credit Card
O13189,2024-05-27,CU0210,P003,S008,C202,Online,1,88,0,88,88,34,6.87,Debit
O13190,2023-11-08,CU0438,P005,S008,C000,Online,2,119.2,0.2,298,238.4,132,11.26,Credit Card
O13191,2023-05-18,CU0318,P002,S006,C000,Store,2,74,0,148,148,56,0,Credit Card
O13192,2023-10-08,CU0352,P001,S006,C000,Store,2,116.1,0.1,258,232.2,112,0,Debit
O13193,2024-10-04,CU0143,P018,S002,C000,Click & Collect,2,79,0,158,158,62,0,Credit Card
O13194,2023-10-21,CU0048,P017,S002,C000,Store,1,100.8,0.1,112,100.8,48,0,Credit Card
O13195,2024-03-23,CU0482,P015,S008,C000,Online,1,33.15,0.15,39,33.15,13,11.68,Credit Card
O13196,2023-12-11,CU0270,P004,S004,C000,Store,1,87.4,0.05,92,87.4,38,0,Debit
O13197,2025-10-29,CU0069,P018,S002,C000,Store,1,75.05,0.05,79,75.05,31,0,Credit Card
O13198,2023-05-16,CU0348,P005,S003,C000,Store,2,149,0,298,298,132,0,Apple Pay
O13199,2025-02-12,CU0129,P003,S005,C301,Store,2,88,0,176,176,68,0,Apple Pay
O13200,2024-07-24,CU0041,P004,S004,C000,Store,1,92,0,92,92,38,0,Debit
O13201,2024-05-25,CU0305,P005,S002,C202,Click & Collect,1,149,0,149,149,66,0,Apple Pay
O13202,2023-04-28,CU0182,P006,S008,C000,Online,2,119,0,238,238,104,4.83,PayPal
O13203,2024-01-28,CU0345,P004,S001,C000,Store,2,92,0,184,184,76,0,Debit
O13204,2023-02-21,CU0681,P013,S008,C000,Online,1,146,0,146,146,63,5.76,Apple Pay
O13205,2025-11-18,CU0284,P003,S001,C000,Associate Order,2,88,0,176,176,68,0,Gift Card
O13206,2024-08-07,CU0577,P005,S008,C000,Online,1,149,0,149,149,66,6.58,Credit Card
O13207,2024-10-09,CU0176,P016,S007,C000,Store,1,220.15,0.15,259,220.15,132,0,Credit Card
O13208,2024-02-11,CU0457,P014,S006,C201,Click & Collect,2,58,0,116,116,42,0,PayPal
O13209,2023-03-16,CU0085,P014,S003,C101,Store,2,49.3,0.15,116,98.6,42,0,Credit Card
O13210,2024-12-16,CU0573,P006,S008,C204,Online,3,119,0,357,357,156,3.24,Debit
O13211,2023-09-13,CU0015,P001,S006,C000,Store,1,109.65,0.15,129,109.65,56,0,PayPal
O13212,2023-06-22,CU0504,P013,S008,C102,Online,1,138.7,0.05,146,138.7,63,5.24,Debit
O13213,2023-06-04,CU0160,P001,S002,C102,Associate Order,2,116.1,0.1,258,232.2,112,0,Credit Card
O13214,2024-07-06,CU0624,P007,S008,C000,Online,3,124.2,0.1,414,372.6,183,5.95,Apple Pay
O13215,2024-05-26,CU0263,P013,S006,C202,Store,1,146,0,146,146,63,0,Debit
O13216,2025-06-21,CU0195,P002,S008,C000,Online,2,66.6,0.1,148,133.2,56,9.98,Apple Pay
O13217,2024-04-03,CU0054,P001,S008,C000,Online,1,122.55,0.05,129,122.55,56,5.91,Credit Card
O13218,2025-08-26,CU0405,P005,S002,C000,Store,1,141.55,0.05,149,141.55,66,0,Credit Card
O13219,2023-02-03,CU0598,P009,S005,C000,Store,2,24,0,48,48,16,0,PayPal
O13220,2024-11-08,CU0249,P005,S008,C000,Online,2,149,0,298,298,132,6.83,Debit
O13221,2025-04-04,CU0078,P006,S005,C302,Store,2,119,0,238,238,104,0,Credit Card
O13222,2023-08-27,CU0624,P002,S007,C000,Store,1,66.6,0.1,74,66.6,28,0,Credit Card
O13223,2024-05-16,CU0549,P007,S002,C000,Click & Collect,2,138,0,276,276,122,0,PayPal
O13224,2023-04-04,CU0270,P003,S008,C101,Online,1,88,0,88,88,34,7.14,Credit Card
O13225,2023-09-12,CU0227,P004,S001,C000,Store,2,87.4,0.05,184,174.8,76,0,Debit
O13226,2025-05-29,CU0028,P009,S008,C000,Online,2,22.8,0.05,48,45.6,16,8.95,Credit Card
O13227,2025-06-22,CU0526,P005,S003,C000,Click & Collect,1,141.55,0.05,149,141.55,66,0,Debit
O13228,2025-11-06,CU0183,P018,S004,C000,Store,2,71.1,0.1,158,142.2,62,0,Credit Card
O13229,2023-11-02,CU0560,P002,S006,C000,Store,2,70.3,0.05,148,140.6,56,0,Apple Pay
O13230,2024-06-30,CU0083,P005,S003,C000,Click & Collect,1,119.2,0.2,149,119.2,66,0,Debit
O13231,2024-09-01,CU0066,P004,S008,C000,Online,1,92,0,92,92,38,12.13,Credit Card
O13232,2023-05-06,CU0518,P004,S003,C000,Store,1,92,0,92,92,38,0,Apple Pay
O13233,2025-06-06,CU0390,P004,S008,C303,Online,2,87.4,0.05,184,174.8,76,7.93,Credit Card
O13234,2024-12-26,CU0244,P011,S006,C000,Click & Collect,2,159.6,0.05,336,319.2,148,0,PayPal
O13235,2024-02-08,CU0490,P010,S001,C000,Click & Collect,4,29,0,116,116,36,0,Credit Card
O13236,2025-09-17,CU0491,P018,S008,C000,Online,2,75.05,0.05,158,150.1,62,5.77,Credit Card
O13237,2025-05-25,CU0261,P011,S002,C000,Store,1,151.2,0.1,168,151.2,74,0,Apple Pay
O13238,2024-03-23,CU0343,P012,S004,C000,Store,1,124,0,124,124,49,0,Credit Card
O13239,2025-03-03,CU0384,P003,S007,C000,Store,2,74.8,0.15,176,149.6,68,0,Gift Card
O13240,2024-04-04,CU0349,P014,S005,C000,Store,1,58,0,58,58,21,0,Credit Card
O13241,2024-03-30,CU0052,P014,S007,C000,Store,1,58,0,58,58,21,0,Credit Card
O13242,2023-06-18,CU0700,P002,S006,C102,Store,2,70.3,0.05,148,140.6,56,0,Credit Card
O13243,2023-03-01,CU0183,P009,S003,C101,Store,2,21.6,0.1,48,43.2,16,0,PayPal
O13244,2023-10-11,CU0532,P013,S006,C000,Store,2,146,0,292,292,126,0,Gift Card
O13245,2025-03-31,CU0530,P009,S008,C000,Online,2,24,0,48,48,16,6.64,Debit
O13246,2023-03-31,CU0381,P007,S008,C000,Online,3,117.3,0.15,414,351.9,183,10.36,Gift Card
